0.1411376297473907,0.21822100877761838,3.5290297078717163
0.19991590237373955,0.25969188884176464,3.5233118496070563
0.25828366495023414,0.30091493618683873,3.5175939913423964
0.31628089416798166,0.34163476469437964,3.511876133077736
0.3739475667180898,0.38159598824592666,3.5061582748130755
0.4313236592916658,0.4205432207230191,3.500440416548416
0.4884491485798167,0.4582210760071958,3.4947225582837556
0.5453640112736504,0.4943741679799964,3.4890047000190956
0.6021082240642739,0.5287471105229599,3.4832868417544356
0.6587217636427948,0.5610845175176253,3.477568983489775
0.7152446067003201,0.591131002845532,3.471851125225115
0.7717167299279575,0.6186311803882193,3.4661332669604548
0.8281781100168137,0.6433296640272258,3.460415408695795
0.8846687236579972,0.6649710676440914,3.454697550431135
0.9412285475426144,0.6833000051203549,3.448979692166475
0.9978975583617731,0.6980610903375556,3.4432618339018144
1.0547157328065802,0.7089989371772327,3.4375439756371544
1.1117230475681437,0.7158581595209252,3.4318261173724944
1.1689594793375704,0.7183833712501726,3.426108259107834
1.2264650048059682,0.7163191862465141,3.420390400843174
1.2842796006644437,0.7094102183914882,3.4146725425785136
1.3424123800959376,0.6974678537391736,3.424146686941622
1.4007174399615108,0.6806388509958623,3.4348639416698763
1.4590003134398264,0.6591750347781345,3.4455811963981304
1.5170665168001047,0.6333282662855844,3.4562984511263846
1.5747215663115675,0.6033504067178063,3.4670157058546383
1.6317709782434349,0.5694933172743939,3.477732960582893
1.6880202688649268,0.5320088591549413,3.488450215311147
1.743274954445265,0.49114889355904323,3.499167470039401
1.7973405512536709,0.44716528168629377,3.5098847247676552
1.8500225755593644,0.40030988473628654,3.5206019794959094
1.9011265436315659,0.35083456390861617,3.5313192342241644
1.9504579717394974,0.29899118040287687,3.542036488952418
1.9978223761523783,0.24503159541866243,3.552753743680672
2.0430252731394303,0.1892076701555668,3.5634709984089263
2.0858721789698738,0.13177126581318527,3.574188253137181
2.1261686099129298,0.07297424359111104,3.5849055078654346
2.1637200822378193,0.013068464688938242,3.5956227625936887
2.1983321122137633,-0.047694209693738276,3.6063400173219433
2.2298102161099806,-0.10906191835732472,3.6170572720501974
2.2579599101956953,-0.1707828001022275,3.6277745267784516
2.282586710740125,-0.23260499372885143,3.6384917815067057
2.3034961340124926,-0.29427663803760273,3.64920903623496
2.3204936962820173,-0.35554587182888786,3.6599262909632144
2.3333849138179215,-0.41616083390311165,3.670643545691468
2.3419753028894252,-0.4758696630606805,3.6813608004197227
2.346070379765749,-0.5344204981020005,3.692078055147977
2.345475660716114,-0.5915614778274767,3.702795309876231
2.340051690259396,-0.6470887304958881,3.6931116834424254
2.32994897916813,-0.7010512603623713,3.681375008806268
2.3154132050512963,-0.7535810655073202,3.66963833417011
2.296690101601542,-0.8048101929210019,3.6579016595339526
2.274025402511511,-0.8548706895936807,3.646164984897796
2.247664841473848,-0.9038946025156229,3.6344283102616384
2.217854152181196,-0.9520139786770939,3.6226916356254804
2.1848390683262022,-0.9993608650683593,3.6109549609893237
2.1488653236015094,-1.0460673086796846,3.599218286353166
2.110178651699762,-1.0922653565013358,3.587481611717009
2.069024786313605,-1.138087055523578,3.5757449370808514
2.0256494611356826,-1.1836644527366762,3.564008262444694
1.98029840985864,-1.229129595130897,3.5522715878085362
1.9332173661751215,-1.2746145296965055,3.5405349131723796
1.8846520637777713,-1.3202513034237668,3.528798238536222
1.8348482363592338,-1.3661719633029477,3.5170615639000644
1.7840516176121541,-1.4125085563243132,3.5053248892639073
1.7325079412291764,-1.4593931294781275,3.4935882146277497
1.6804629409029455,-1.506957729754658,3.481851539991592
1.628162350326105,-1.5553344041441697,3.4701148653554346
1.5758519031913008,-1.604655199636928,3.4583781907192774
1.5237773331911768,-1.6550521632231985,3.4466415160831203
1.4721843740183775,-1.706657341893246,3.4349048414469627
1.4213187593655474,-1.7596027826373373,3.4231681668108056
1.3713897546894542,-1.813987812240793,3.422073472108942
1.3224157593873096,-1.8697405077304705,3.42202104394835
1.274352939897789,-1.926733109180634,3.4219686157877587
1.2271574283998432,-1.9848378259268797,3.4219161876271667
1.1807853570724254,-2.043926867304804,3.421863759466575
1.1351928580944861,-2.1038724426500015,3.4218113313059835
1.090336063644978,-2.1645467612980673,3.4217589031453923
1.0461711059028527,-2.225822032584598,3.4217064749848003
1.002654117047063,-2.2875704658451874,3.4216540468242087
0.9597412292565604,-2.3496642704154302,3.421601618663617
0.9173885747102968,-2.411975655630923,3.4215491905030255
0.8755522855872242,-2.4743768308272607,3.4214967623424344
0.8341884940662949,-2.5367400053400386,3.421444334181843
0.7932533323264599,-2.5989373885048526,3.4213919060212508
0.7527029325466726,-2.660841189657297,3.4213394778606596
0.7124934269058842,-2.722323618132966,3.421287049700068
0.6725809475830469,-2.7832568832674585,3.421234621539477
0.6329216267571126,-2.843513194396366,3.4211821933788853
0.5934715966070333,-2.902964760855286,3.4211297652182937
